,0
1688,NNP VBD DT JJ DT NN CC NN VBD PRP DT NN WRB PRP VBD TO PRP$ NN TO CD NN NN POS JJ NN IN DT NN NN .
1689,"NNP : NNP : CD NN , CD : CD NN , CD : CD NN , NN : CD CD , CD : CD NN , NNP : CD CD , CD : CD CD NN CD : CD NNP CD NN , NNP NNP CD NN , CD CD CD CD , NNP NNP CD CD , CD : CD CD CD NN : CD CD CD NN ."
1690,"NNP : NNS : CD NN , CD : NN NN : NN : CD NN , CD : NN NN , CD : CD CD NN NNP : CD CD CD CD , CD : CD CD , CD CD CD NN , CD : CD CD , CD : CD CD CD CD CD : CD CD CD NN , CD : CD CD : CD NNP CD NN ."
1691,NNP NNP NNP RB NN NNS .
1692,"NNP , NNP VBD NNS IN DT NNP NNP NNP NNP VBD NN IN NNP : NNS NNP NNP NN NN NN CD CD NNS NN NN NN NN NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP JJ NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NNS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NN NN NN NNP NNP NNP NN NN NN NN NNP NNP NNP NN NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP : JJ NNP NNP CD NNS ."
1693,"NNP , NNP NNP NNP NN NNS IN JJ NNP NNP NNP CD NNP IN NNP : NNP CD CD CD CD NN NN NN NN : NNP : CD CD CD JJ NN , NNP NN NNS ."
1694,NNP NNP NNP NN CD NN : CD .
1695,"NNP -NONE- NNP CD NNP NN NN NN NN : NN NN NNS , VBD CD CD NN : NNP NNP NNP NNP IN NNP , NNP , NNP , NNP , NN IN , NN IN , NNS NN : NN CD CD -NONE- -NONE- CD -NONE- CD NNP CD CD -NONE- -NONE- CD CD CD NN CD -NONE- -NONE- CD CD CD -NONE- NNP CD -NONE- -NONE- VBD -NONE- CD -NONE- NN NN : NNP NNP NNP NNP NNP NN ."
1696,"NNP VBD NNP NNP NNP NN , NNP NN NN IN DT JJ NNP NNP NNP IN NNP CC NNP NNP IN NNP : NNP NN NN VBZ IN NN NN NN IN CD NN NN NN NNP NN CD NN NN IN NNP NNP NN NN NN NN NNP CD CD NN NN NN NNP NNP NNP CD CD NN JJ NN NN NN NNP NNP NN CD CD NN NN NN NNP NN CD CD NN NN NN NNP NN -NONE- NN NN NNP NN CD NN CD RB IN CD NN NN RB IN CD NN NN NN NN NN NN CD JJ NN IN CD NN IN CD NNP CD CD NN IN NN : NN NN NN IN NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NN : NNP NNP NNP CD NN , NNP NNP NNP NNP NNP NN , NNP NNP NNP NNP NNP , NNP NN , NN NN NN NN NN , NNP NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP VBD CD NNP NNP NNP NNP NNP NNP NNP -NONE- NN NN NN NN NN NNP CD CD NN NN NN CC NNP NNP CD NNP NNP NNP NNP CD NNP CD NN NN NN NNP NN NNP CD NNP NN NNP NNP NN CD NNP CD NNP NNP NNP CD NNP CD CD CD NNP NNP CD CD NNP NN NN NNP NNP NNP NNP NNP NNP NNP CD NNP CD RB IN CD CD NN NN NN NN NN NN CD NN NN PDT IN IN RB NN VBP CD NN IN NN : NN NN NN NNP NNP NNP NN NN NN ."
1697,"NNP : NNP NNP NNP NNP NN , NNP NN , NNP NNP NNP NNP NN , NNP NN , NNP NN NN , NNP NNP NNP NNP NNP NNP , NNP NNP NNP , NNP NNP NNP , NNP NNP NN ."
1698,NNP : CD VBD IN CD CD .
1699,"JJ NN NNS : NNP CD , IN NN ."
1700,NNP NNP NNP NNP NNP NNP JJ NN NN .
1701,NNP NNP NN IN DT JJ NN NN VBP JJ NN NN IN NNP : CD NN NN CD CD NN : CD NN CD .
1702,NNP NNP NNP RB NNP NNP VBD PRP$ NN NN VBN IN NNP IN NNP CC VBD VBN TO VB PRP$ JJ NNP NNP IN NNP IN NNP .
1703,VBP VBD PRP$ NN POS JJ CD NNS IN NNP VBD DT NN NN IN PRP IN NN TO NN NNS IN DT NNP CC NN IN PRP VBD NN IN NN .
1704,"NNP POS NNS POS NN NN , NN IN NN , VBD IN IN DT NN NN VBD RB NN , PRP MD RB VB VBN NN ."
1705,"DT NN VBD DT JJ NN VBD VBN NNS IN VBG TO CD NN , IN IN DT NN VBD IN NN ."
1706,NNP VBD VBN NN JJ NNS VBD $ NN NN IN CD TO CD DT NN NN IN PRP$ JJ NN TO VB .
1707,NNP NNP : NN POS NN NNS IN NN IN NN NN .
1708,NNP NNP NNP POS NNP NNP NNP NNP NN VBD VBN NN NNS NN $ CD NN IN NNP IN CD NNS IN JJ NN IN DT NN IN DT NN POS NN NN .
1709,"NNP , CD , WP VBD VBN IN DT NN IN NNP NN , VBD JJ TO DT NN IN NN IN DT NN IN NNP ."
1710,PRP VBD VBN CC VBN TO VB DT NN IN CD NNS TO CD NNS IN NN NN IN DT NN IN DT NNP NNP NNP IN NNP .
1711,NN VBD RB VBN NN JJ NNS NN $ CD NN CC VBD PRP DT NN IN PRP$ JJ NN MD VB PRP PRP$ NN IN DT NN .
1712,"NNP , WP VBD TO DT NN NN IN NNP IN CD CD NNS NN $ CD CD NN , VBD VBN TO NN IN NN IN NNP ."
1713,NNP NNP NNP NNP NN .
1714,"NNP VBD NN IN DT NNS POS NN NN NN IN NNP POS NNP NNP NN IN NNP , VBD , NN , NNS NN : NN DT NN NNP NNP NN CD CD CD CD NN NNP NNP NNP VBD CD CD CD CD NN NN NN NN NNP NN CD CD NN CD NN NNP NNP NNP VBD CD CD CD CD NN NN NNP CD CD CD CD CD CD NN NNP NN CD CD CD CD NN NNP NNP NNP NNP NNP VBD CD CD CD CD CD NN NNP NN CD CD NN CD NN NN NN NN CD CD CD CD CD NNP NNP NNP NNP CD CD CD CD CD NN NNP NNP NNP CD CD CD CD CD NN NN NN NN CD -NONE- CD NNP NNP NN NN NN NN NN CD CD CD CD CD NN NN NN CD CD CD CD NN NN NNP VBD CD CD CD CD NN NN NNP CD CD CD CD CD NN NN NN NN CD CD CD CD NN NNP NNP NNP CD CD -NONE- CD CD NN NN NN NN NN NNP VBD CD CD CD CD CD NN NNP CD CD CD CD CD NN NN NN NN NN CD CD CD CD NN NN NNP NNP VBD CD CD CD CD NN NN NNP CD CD CD CD CD NN NNP NNP NNP NNP CD CD CD CD NNP NNP NNP : NNP TO CD CD NN ."
1715,NNP NNP NNP NNP NNP NNP NNP MD VB NNP POS NN NN IN DT NN IN NN IN NNP .
1716,NNP VBZ VBN RB TO VB VB DT NN NN WDT VBD PRP RP IN DT JJ NN IN DT NN CC VBZ VBN IN JJ NN JJ NN .
1717,NNP NN VBZ JJ IN DT NN PRP VBD IN JJ NN POS NN IN NN CC VBD PRP$ NN IN DT NN RB IN JJ NN .
1718,DT NN VBP PRP$ JJ NN IN DT NN NN NN TO VB PRP$ JJ NN IN DT CD NN NN CC RB VBP TO VB IN DT NN CC NN NNP NN IN DT NN NN IN PRP$ JJ NN IN NNP NN .
1719,DT NN RB VBP DT NNS TO VB DT JJ NN TO DT NN NN CC DT JJ NN IN CD NN MD RB VB IN DT NN IN NN CD JJ NN IN NN .
1720,"NNP MD VB RP IN DT JJ NN IN DT NN IN NNP NNP NNP NNP , DT NN WP VBD -NONE- TO VB IN DT NN NN IN DT NN NNP NN IN NNP NNP ."
1721,"NNP NN VBZ DT JJ NN IN DT NN CC VBZ VBN DT JJ IN PRP RB IN PRP JJ NNP RB IN CD , NNP VBD NNP , RB JJ TO VB VBG PRP$ JJ NN NN ."
1722,"IN NN , NNP VBP VBN DT CD NNS IN NNP , NNP , NNP CC NN , CC VBD CD NNS IN DT NN IN RB CD NNS DT NN ."
1723,"NNP NNS VBP DT NN POS NN NNS CC PRP RB JJ CD NN VBG NNP NNP NN NN CC NN NNP NNP NNP , VBD DT NNP NNP NNP NNP CC NNP NNP ."
1724,"NNS : NN : CD : CD NNP NNP NNP CD : CD : NNP NNP NNP CD CD , CD : CD CD CD CD CD , CD : CD CD NNP NNP CD , NNP NNP NNP NNP NNP NNP CD : CD : NN NNP NNP NNP NNP , NNP : CD NN NN CD NN : CD : NNP NNP NNP NNP NNP , CD : NNP IN NNP NNP NN , NNP NNP NNP NNP NNP NNP NN , NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NN , CD : NN NN NN NN NN , CD : CD NNP NNP NNP NNP NNP , CD : NNP NNP NNP NN NN ."
1725,"NNP : CD : NNP CD : CD : NNP NNP , CD : JJ NN , CD NNP NNP NNP NNP CD NN , NNP : CD CD : CD NNP NNP NNP , NNP : CD NN : CD : NNP NNP , CD NNP NNP NNP , NNP NNP CD CD , CD : NNP NNP , NNP NNP NNP NNP , CD NNP NNP NN , CD : CD NN , CD : NNP CD ."
1726,NNP NNP : RB JJ JJ NN NNS .
1727,"RB VBP VBG JJ NN NNS IN DT NN JJ IN DT NN NN NN NN IN NNP NNP NNP NN IN NNP NNP : NNP NNP NNP CD CD JJ NNP NN NN NN NN CD CD NNP NNP NNP NNP CD CD CD NNP NN NNP NNP NNP NNP NNP , NNP NNP NNP CD , NNP NNP NNP NNP NNP CD CD CD NN NNP NNP NNP VBD CD CD , NNP NNP NNP NNP NNP CD CD CD CD , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NN NNS , NNP NN CD NN , NNP NNP CD NNP , VBD CD CD CD , NNP NN CD CD , CD NN NNS NNP NN NN NNP NNP NNP NNP NNP CD CD , NNP NNP NNP NN , NNP NNP NNP NNP NN CD CD CD CD CD NNP NNP NN NNS CD , NNP VBD CD NNS , NNP NN CD NNS , NN NNP NNP NNP NNP NNP : CD NNS VBD TO NN NN ."
1728,NNP NNP NNP NNP NNP NN VBD IN CD NN NNS IN NNS IN PRP$ NN TO VB NN JJ NN IN DT NN NN NN .
1729,RB NNP NN CC NN NN NN IN NNP NN CC NNP NN NN IN NNP NNP VBP DT NN IN DT NNP NNP NNP NN IN NN IN NNP CD .
1730,NNP VBD PRP VBD VBN PRP IN IN PRP$ JJ NN IN DT JJ NN IN WDT -NONE- NNP VBP JJ CC RB JJ JJ .
1731,"VBD PRP VBP PRP VBZ JJ TO VB PRP DT NN , NN PRP VBD NNS ."
1732,"NNP NNP NNP NN , WP VBD NN IN PRP$ NN POS NN NN IN DT NNP NN , VBP RB CD NNS IN DT NN ."
1733,"NNP NNP NNP NN , WP RB VBD IN CD TO VB NN NN , VBZ VBN IN IN CD CD NN ."
1734,"NNP : NNP : NNP NN , NNP NN ."
1735,"NNP NNP NNP NNP , NNP NN , NNP NNP , NNP NNP , NNP NNP , NNP NN , NNP NN ."
1736,"NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NN , NNP NN ."
1737,"NNP NNP NNP NNP , NNP NNP , NNP NN , NNP NN ."
1738,NNP NNP NNP : JJ NN NNS .
1739,"VBP RB NN NN NNS IN JJ NN NN NN , JJ NNP NN IN NNP ."
1740,NNP CD NN CD NN CD NN NN -NONE- NNP NN : NN VBD DT CD NN .
1741,NNP NNP NNP NNP NNP VBD NNP VBD DT NN TO VB NN WRB PRP VBP JJ NN IN CD NN IN DT JJ NN NNP NNP NNP NNS IN NNS .
1742,"NNP , VBD IN NN IN NNP , VBD VBN IN CD TO VB DT JJ NN IN NN IN NN ."
1743,"NNP , WP VBP DT NN NN IN DT NNP NN NN , NNP NNP NN POS NN IN NN DT RP IN CD NNS TO VB TO VB DT NN IN CD NN NN CD ."
1744,NNP RB RB VBP PRP$ NN TO DT JJ NN IN DT NN NNS IN CD NNS TO DT NN IN DT NNP NN .
1745,RB RB RB VBD TO DT NN IN DT NN IN NNS IN CD CC NNS CD NN IN DT NN NN NNS CD NNS .
1746,"PRP$ NN NN NN IN JJ NNP NNP NN , WP NNP NNP , VBD CD CD CD NNS ."
1747,VBP VBD IN IN NN IN PRP$ JJ NNS IN DT NN IN VBP DT JJ NN TO VB NN IN NN .
1748,NNP NNP JJ NN NNP NNP VBZ VBN IN NN POS NN IN NNP .
1749,PRP NNP NNP NNP VBD NNP NNP NN NN VBD IN NNP NN NN VBD NN IN DT NNP POS NN NN .
1750,"DT NN NN VBD RB RB IN DT NN , RB VBD DT NNP NN NN IN PRP VBD TO DT NN ."
1751,PRP VBD VBN TO JJ NN NN NN TO VB DT NN VBD IN DT NN NN IN DT NN IN DT NN NN .
1752,NNP VBD VBD TO NN IN DT NN IN JJS IN PRP$ NN IN NNS PRP IN PRP VBD RB TO PRP$ NN TO VB VBG VBG IN .
1753,"NNP , WP -NONE- IN NNP JJ DT NN , VBP DT JJ NN NNS IN DT NNP NNP NNP ."
1754,NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP .
1755,RB RB NN IN DT NN NN NNS VBP NNS IN NNP CC NNP NN IN NNP : NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP CD NNP NNP CD NNP NNP NNP NNP NNP NN NNP NNP NNP NNP CD NNP NNP VBD IN CD NNP NNS CD NNP NNP NNP NNP NNP NNP NNP NNP NN CD NNP CD NN CC NNP NNP NNP CD NNP NNP NNP NNP CD NNP VBD VBD IN CD NN CD RB IN CD NN NN NN NN NN CD CD NN NN NN NN NN CD NN IN NN : NNP NNP NNP NNP NNP NNP NNP NNP NN .
1756,"NNP : NNP NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NN ."
1757,"NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP VBD CD NN NN RB IN NNS NN NN NNP NNP NNP NN CD NNP NN NNP NNP CD NNP NNP RB IN CD NN NN NN NN NN NN CD JJ NN IN CD NN , NNP NNP VBD CD NN IN NNP : NNP NNP NNP NNP NN ."
1758,"VBD RB NNP : CD NN , NNP NNP , NNP NNP , NNP NNP ."
1759,"NN : RB RB NN NN NN NN , NNP NN NN NN NN , NNP NNP NNP NNP CD NN , NNP NNP NNP NNP NN , NNP NNP NNP NNP NN ."
1760,NNP : NNP VBD IN CD NN .
1761,NNP NN : NNP NNP NNP NN IN CD NN .
1762,NNP NNP NNP NNP NNP NN IN CD NN IN DT NN NN NNS NN NNS IN DT NN NN NN IN NNP .
1763,NNS : NNP RB VBP DT IN IN NN NN NN NN NN CD NN : NNP NN IN NNP NNP NN NN NN CD RB IN NN .
1764,NNP NN NNP NNP NN NN DT IN IN NNP NNP NN NNP .
1765,NNP NNP NNP NN VBD DT RP IN NN IN NN NN IN DT NN NNP VBD VBP NNS IN NNP IN NNP .
1766,NNP NNP NNP NNP CD NN .
1767,"NNP , NNP NN NN IN DT JJ NN IN DT JJ NNP NNP NNS IN NNP CC NN IN NN NN IN NNP : VBN NN IN CD NN NNP NN NN RB IN , NN JJ VBZ RB RP , NNP NNP NNS NN NN NN ."
1768,NNP NN : NN NN JJR NNP NN NN .
1769,"NNP NNP NNP NNP NNP NNP NN VBD DT NN TO PRP$ NN NN , IN RB VBG VBG IN NN , WRB PRP VBD VBN NN IN DT JJ NNS NN NNS IN NNP IN NNP ."
1770,"NNP , WP VBD DT NNP NN IN PRP$ JJ NN NN IN DT JJ NN IN NNP NNP NNP NNP , VBD CD TO CD DT NN IN JJ NN IN DT NNP ."
1771,DT NNP NN NN VBD IN NN IN PRP$ NN VBD IN DT NN IN VBD DT NN IN NNP NNP JJ NNP NNP TO CD NN IN NN .
1772,NNP NNP VBD VBN IN CD IN CD CD WRB NN VBD NN IN DT NN NN NN IN NNP NNP NN VBD DT NN CC CD TO CD .
1773,NNP POS NN CD NNS RB VBZ RB VBN DT IN DT NN NN IN PRP .
1774,IN PRP VBD TO DT NN PRP VBD NN IN NN NN IN NNS IN DT NN .
1775,"IN JJ NN IN PRP$ NN , DT NN VBD VBD IN DT NN IN NN NN IN PRP ."
1776,JJ NN NNP NNP IN NNP NN IN NN POS NN IN NNP NNP NN NN NN IN DT NN NNP NN TO NN IN PRP$ NN IN DT JJ NN IN NNP .
1777,NNP VBD RB VB WP -NONE- DT NN MD VB .
1778,"NNP , WP VBZ DT NN IN DT JJS NN IN NN CC NNP NN , VBD JJ IN NN POS NN IN DT NN CC VBD IN DT NN VBD VBN TO DT NNP NN ."
1779,NNP VBD IN TO VB DT NN IN DT NNP NN NN IN NN NNS TO VB DT NN NN IN DT NN NN IN NNP VBD IN DT NN .
1780,NNP VBZ RB TO VB DT NN IN NNP NN NN IN NNP CD NNS IN .
1781,"DT NNP NNP CC NNP NNP NNP VBP VBN IN DT NN , VBG DT NNS IN DT CD NNS VBP RB VBN RB NN ."
1782,"NNP , WP -NONE- JJ NN , VBP DT JJ NN IN DT NNP NNP NNP NNP ."
1783,NNP NNP NNP NNP NN TO CD IN VBG DT NN .
1784,NNP NNP NNP NNP NNP NN NN JJ TO CD IN VBZ DT NN IN DT JJ NNS IN DT NN NNP NNS VBP NN IN JJ IN DT NN NN NN IN NNP .
1785,"NNS : NNP : NNP NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NN , NNP NNP , NNP NNP , NNP NNP , NNP NN , NNP NNP , NNP NNP NNP NN ."
1786,"NNP NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NN , NNP NNP NNP NN NN , NNP NNP CD NN ."
1787,NNP NNP NNP NNP JJ NN NNS .
1788,RB VBP NNS IN JJ IN DT NN NN IN DT NNP NNP NNP NN NN IN NNP : NNS POS NNP NN NNP NNP NN NN NNP CD NNP NNP NNP NNP NN NN NN NN NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NN IN NNP NNP : NN NN NNP NNP NNP NNP NNP NNP CD NNP NN : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP POS NNP NN DT NN NN NN NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NN NN NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NN .
1789,VBP NN IN NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NN NN : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP .
1790,NNP NN : NN IN NNP NNP NNP NN POS NN .
1791,"NNP NNP NN IN DT JJ NN IN DT NNP NN NN POS NN JJ IN DT NNP NNP IN NNP : NNP MD NNP NNP NN NN NN NN NN NN -NONE- NN NN NNP NN NN : NNP NNP CD , NNP NN , CD NN CD , NNS NNS VBD NN IN NN ."
1792,RB RB NN NN : NNP IN NNP POS NNS .
1793,"NNP NNP NNP NN IN NNP NN NN NNS IN CD NNP IN NNP NNP NNP IN CD , NN , CD , NN IN , NN IN , NNS NN : JJ NNP NNP NN NNP NNP NNP NNP NNP CD NN CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD CD CD CD NN NNS NN CD CD JJ NN NN CD NNP CD CD CD NN NN CD NNP CD CD CD CD CD CD CD NN NNP NNP NNP NNP NNP VBD CD CD CD CD CD CD CD NNP CD CD CD CD CD CD JJ NNP CD CD CD CD CD CD NNP CD CD CD CD NN CD NN NN CD CD CD NN NN CD NNP NN CD CD CD CD CD CD CD NN CD CD CD CD NN CD JJ NN NNP NN NNP NN NN NN NN NNP NNP CD CD CD NN CD CD NNP CD CD CD CD CD CD NNP CD CD CD CD NN NNP NNP NNP CD CD -NONE- NNS VB CD NNP NNP CD -NONE- CD NN CD NN CD CD NN CD NN CD NNP NN NN NN NN NN NN NN NNP CD CD CD NNP NNP CD CD CD CD CD CD NN CD CD CD CD CD NNS NNS NNP NNP NNP CD CD CD CD NN CD NNP NN CD CD JJ CD NN NNS CD CD CD CD CD CD CD CD CD CD NN NNS VBZ CD VB , NNP CD NN IN NNP NNP IN NNP CD NNP IN NNP NNP IN NNP NNP IN NNP NNP NNP IN NNP NN IN NNP NNP NNP NNP NNP NNP NNP POS NNS ."
1794,NN RB NNP NNP NNP NNP NNP NNP NNP NN NN IN CD TO CD CC CD NN NN IN JJ NN IN NNP NNP TO CD NN .
1795,VBP NNS IN NNP NNP NN NNS IN NNP CD NN NN IN NN NN : NNP NNP NNP CD CD CD CD NNP CD JJ NNP CD NN CD NN CD NN NN -NONE- NNP NNP CD NNP NNP CD CD NNP NNP NNP NN NN TO NNP IN CD NN .
1796,RB VBP DT NNP NNP VBD VBD DT NN IN NNP CC JJ NN POS NN NN VBD VBD TO CD IN DT NNP NN NN IN DT NN IN NN NN .
1797,"NNP NNP VBD IN NNP NN CC CD NN CC NN NN VBD DT NN JJ NN IN DT NN IN DT NN VBD TO CD , DT JJ NN IN DT NN , WP VBD IN DT JJ NN IN CD NNS ."
1798,"NNP NNP , NN IN DT NNP NNP NNP , VBD NN IN NN NN CC DT NN IN DT DT NN , WP VBD PRP$ JJ NN NN IN DT NN ."
1799,NNP VBZ IN NNS IN NNP NNP CC NNP .
1800,DT NN VBD VBN IN DT NN IN DT JJ CD NN .
1801,"NNP , WDT VBD IN DT NN NN NN IN DT NNP NNP CC NNP NNP , VBP IN DT NN IN DT NNP NNP NNP CC RB NNP NNP ."
1802,DT NN IN NNP VBD DT NNP NNPS NN NN NN NN NN TO VB DT NNP NNP CD NN .
1803,"DT NN NN IN DT NN IN NN NN JJ JJ NNP NNP , VBD NNP NNP CC NN NN NN ."
1804,"RB VBD CD NNS , VBG DT NN NN NN IN DT JJ NN CC DT NN NN RB IN DT JJ NN ."
1805,"RB VBD PRP$ JJ JJ NN IN NN , WP VBZ DT NN NN ."
1806,NNP VBD DT NN NN NN IN DT JJ NN CC VBD RB VB .
1807,"NNP NNP NNP , DT CD NN NN IN DT NNP NN , VBD PRP$ NN CD CC VBD NN IN CD NN , VBG DT NN NNP NN TO NNP NNS IN DT JJ NN ."
1808,DT NN NN NN IN NNP POS NN NN VBD IN NN POS JJ NN IN NNP VBD IN VBZ DT NN NN NN IN DT NN CC DT NN VBD IN .
1809,NNP NNP NNP NN VBD NN IN NN NN IN PRP VBD CD .
1810,"NNP NN , WP VBP DT NN IN NN , VBD DT NN IN CD CD TO DT NN IN NNP CD NNP IN CD JJ ."
1811,RB NNP NN : NNP IN NNP POS NNS .
1812,"NNP NNP NNP NN IN NNP NNP NNP NNS IN CD NNP IN NNP NNP NN IN NN , NN , NN , VBZ IN NN : NNP NNP CD NN NNP NNP NNP NNP NNP CD NN NNP NNP NNP NNP CD CD NN CD NNS CD CD NN NN NNP VBD CD NNP NNP NNP CD CD CD CD NNP NNP CD CD CD CD JJ NNP CD CD NN CD NN NNP NN NNP NNP NNP NNP NNP CD CD NN : NNP CD CD CD CD CD CD CD NN CD NNP CD CD CD CD NNS CD CD NN CD NNS CD CD NN CD NNP CD CD NN CD NNP NNP CD CD NNP CD NN JJ NN NN NN NNP NNP NNP NNP NNP CD CD NNP : NNP CD CD CD CD NNP CD CD CD CD NNP NNP CD NNP NNP NNP NNP NNP CD CD NN NNP NNP NNP CD CD CD NN CD CD CD CD CD CD NNP NN NN NN NN NN NNP CD CD NN : CD CD CD CD CD CD CD CD CD NN CD NNP NNP NN CD CD NN CD JJ NN CD CD CD CD NNP CD CD CD CD NNS CD CD CD CD NNP , NNP CD JJ NNP IN NNP NNP IN NNP NNP NNP IN NNP NNP IN NNP VBN IN NNP JJ NN IN NN NNS IN CD NNP IN JJ NN -NONE- IN NNP NN NN NN NNP NNP IN NNP POS NN ."
1813,"NNP NNP NNP NNP NNP VBP NNP IN NNP POS NN NNP NNP IN CD , NN , CD , NNS IN CC NNS IN NN : NNP NNP NNP NNP NN NN NNP NNP NNP NNP NNP NNP CD NN -NONE- NNP NN VBD CD NN -NONE- NN NN NNP MD CD -NONE- NNP NNP NNP NNP CD -NONE- NNP NN CD NN CD CD -NONE- NN NN NNP NN NNP NNP NNP NNP NNP VBD CD NN -NONE- NNP NNP NNP CD CD -NONE- NNP NNP NNP CD CD -NONE- VBD NN NN CD NN -NONE- NN NN NNP JJ NN -NONE- NNS NN NNP NN NNP NNP NNP NN NN NN CD CD -NONE- NNP NNP NNP NNP CD CD -NONE- NNP NNP NNP NNP CD CD -NONE- NN NN NN CD CD -NONE- JJ NN NNP CD CD -NONE- -NONE- VBD NNP NNP NNP NNP NN NNP NNP NNP NNP NNP NNP CD CD -NONE- NN NN NNP CD CD -NONE- NN NNP NNP MD CD -NONE- NNP NNP NNP NNP CD -NONE- NNP NNP NN NNS CD NN -NONE- VB CD NNP NN NNP NNP NNP NNP NN NN VBD CD CD -NONE- NN NN NNP CD CD -NONE- NN CD NNP CD CD -NONE- NN NN NNP CD NN -NONE- NN NN NN NN NN CD -NONE- NN NN JJ NN NNP NNP NNP NNP NNP NNP NNP CD CD -NONE- NN NNP NNP CD NN -NONE- NNP NNP NNP NNP JJ CD -NONE- NNP NNP NNP CD CD -NONE- NNP NNP NNP NNP CD CD -NONE- JJ NN NNP : NN NN NN NN : NNP NNP NNP NN , NNP CD NNP NNP IN NNP NNP IN NNP NNP IN JJ NN NNP IN NNP NNP NNPS IN NNP NNP IN NNP NNP NNP NN IN NNP NNP IN NNP NNP NNP IN NNP NNP NN IN NNP NNP NN IN NNP NNP IN NNP NNP NNP IN NNP NNP , NNP NNP NNP NNP IN NNP NNP NNP NNP NNP POS NN ."
1814,NNP NNP NNP NNP IN NNP NNP VBP NN IN NNP NNP NN NN IN NN NN : NNP CD NNP CD NN NN NNP NNP NN POS NN NNP NNP NNP NNP NN .
1815,NNP NNP NNP NNP NNP NNPS VBD NNP VBD DT NNP NNP NN IN DT NNP NNP NNP NN WRB DT NN NN IN NNP RB NNP PRP IN NNP NNP POS NN IN DT NN .
1816,"NNP , DT NN , VBD JJ NN TO DT NN NN CC DT NN IN DT VBD NN IN NNP NNP ."
1817,PRP VBD DT JJS NN NN NN IN DT NN CC RB NNP JJ NN IN NN NNS .
1818,"JJ NN , NN VBD DT JJ NN TO VB DT NN IN PRP$ NN IN CD ."
1819,"RB VBD CD JJ NN : NNP NN JJ NN CD NNS , NNP NNP NN NNS NN NN CC JJ NN NN NN IN NNP ."
1820,"DT NN NN VBZ VBG TO DT NN NN WP , IN NN TO JJ NN IN DT NN , JJS VBP DT NNS CC NN IN NNP NN , NN NN IN DT JJ NN NN ."
1821,NNP NN : NNP NNP NNP NNS NNP NN .
