,0
225,"NNP NNP DT JJ NNP VBP NNP NNP IN NNP . NNP , NNP NNP NNP NNP CD NNP IN DT JJ CD NNS VBN NNS NNP DT NNP NNP NNP NNP VBD IN NNP IN NNP . NNP NNP NNP DT NN IN DT NNP NNP IN DT NN NNP NN IN NNP NNP NNP NNP DT NNP NNP IN NNP DT NN TO NNS IN PRP$ NN . PRP VBD DT JJ NNP VBG VBZ IN CD NNS . NNP NNP NNP VBD TO NNP DT JJ NN IN DT NN IN DT NNP NNP CC RB VBD TO VB PRP IN DT JJ NNP IN NNP POS NN . NNP VBD VBN DT NN IN PRP$ JJ JJ NN IN DT NNP NNP . NNP NNP NNP DT NN IN DT NN IN NNP NNP IN DT JJ NN NN IN NNP NNP POS NNP . NNP RB NNP NNP TO DT NNP NN NN CC VBD DT NN NNP IN NNP IN DT NNP NNP . DT JJ JJ , NNP VBD DT JJ NNP NNP , NNP IN NNP NNP POS NNP CC RB CD DT NNP JJ NN . NNP NNS RB RB IN NNP IN DT NNP NNP , NNP RB PRP$ NN IN DT NNP . NNP VBD DT JJ NN NN CC VBZ VBZ PRP DT NN WRB PRP VBZ TO PRP$ NN TO VB NNP NNP POS JJ NNS IN DT NNP NNP . NNP : CD NNP NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP NNP CD CD NNP NNP NNP NNP , CD NNP NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP NNP CD NNP NNP NNP NNP NNP . NNP : CD NNP NNP NNP , CD CD NNP NNP : CD NNP NNP NNP , CD CD NNP NNP , CD CD NNP NNP NNP CD CD NNP NNP NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP NNP NNP CD CD NNP NNP CD NNP , CD CD NNP NNP : CD CD NNP NNP ."
226,"NNP NNP NNP NNP NNP NNP . NNP , NNP NNP NNS IN DT NNP NNP NNP NNP NNP NN IN NNP : NNS NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP"
227,"NNP NNP DT JJ NNP NN NNP NNP . NNP , NNP NNP NNP NNP NNP IN NNP NNP NNP NNP NNP VBN IN NNP : NNP CD NNP CD NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP JJ NNP , NNP NNP NNP . NNP NNP NNP NNP CD NNP : CD . NNP -NONE- NNP CD NNP NNP NNP NNP NNP : NNP NNP NNP , NNP NNP NNP NNP : NNP NNP NNP NNP IN NNP , CD , CD , VBD , NNP IN , NNP IN , NNPS NNP : NNP CD CD -NONE- -NONE- CD -NONE- CD NNP CD CD -NONE- -NONE- CD CD CD NNP CD -NONE- -NONE- CD CD CD -NONE- NNP CD -NONE- -NONE- CD -NONE- CD -NONE-"
228,"NNP NNP DT NNP NNP NNP NNP NNP NNP . NNP NNP NNP NNP NNP NNP , NNP NNP NNP IN DT NNP NNP NNP NNP IN NNP CC NNP NNP IN NNP : NNP NNP NNP NNPS RP NNP NNP NNP IN NNP NNP NNP NNP NNP NNP NNP NNP NNP IN NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP CD NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP -NONE- NNP NNP NNP NNP CD NNP NNP RB IN CD NNP NNP RB IN CD NNP NNP NNP NNP NNP NNP CD NNP NNP IN CD NNP IN CD NNP NNP NNP NNP IN NNP : NNP NNP NNP IN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP -NONE- NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP CC NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP CD RB IN CD NNP NNP NNP NNP NNP NNP NNP CD NNP NNP DT RP IN NNP NNP NNP NNP NNP IN NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP . NNP : NNP NNP NNP NNP NNP , NNP NNP , NNP NNP NNP NNP NNP , NNP NNP , NNP NNP NNP , NNP NNP NNP NNP NNP NNP , NNP NNP NNP , NNP NNP NNP , NNP NNP NNP . NNP : NNP VBD IN NNP VBZ . JJ JJ NN : NNP CD , IN NNP ."
229,NNP NNP NNP NNP NNP NNP JJ NNP NNP . NNP NNP NNP IN DT NNP NNP NNP NNP JJ NNP NN IN NNP : NNP CD NNP CD
230,"NNP NNP DT NNP NN NNS . NNP NNP VBZ RB NNP NNP VBD PRP$ NNP NN NNS IN NNP IN NNP CC VBD VBN TO VB PRP$ NN NNP NNS IN NNP IN NNP . NNP VBD PRP$ NN POS JJ CD NNP IN NNP NNP DT JJ NN IN PRP IN JJ TO NN NNS IN DT NNP CC NNP IN PRP VBD NNP IN NNP . NNP POS NNP POS NN NNP , NN IN NNP , VBD IN IN DT NNP NN VBD RB NNP , PRP MD RB VB VBN -NONE- . DT NN VBD DT JJ NN VBD VBN -NONE- IN VBG TO JJR NN , IN WP DT NN VBD IN NN . NNP VBD VBN -NONE- JJ VBZ NNP $ NNP NNP IN CD TO IN DT NNP NN IN PRP$ JJ NN TO NNP ."
231,"NNP NNP DT NNP POS NNP VBD IN NN IN NN NNP . NNP NNP NNP NNP NNP NNP NNP NNP NNP VBD VBN NNP NNP NNP $ NNP NNP IN NNP IN NNP NNS IN CD NN IN DT NN IN DT NNP POS NN NNP . NNP , CD , WP VBD VBN IN DT NN IN NNP NNP , VBD JJ TO DT NN IN NNP IN DT NN IN NNP . PRP VBD VBN CC VBN TO VB DT NN IN CD NNS TO CD NNS IN NN NN IN DT NNP IN DT JJ NNP NN IN NNP . NNP VBD RB VBN NNP NNP NNP NNP $ NNP NNP CC VBD CD DT NN IN PRP$ NN NNP MD VB PRP PRP$ NN IN DT NN . NNP , WP -NONE- TO DT NNP NN IN NNP IN CD CD NNS NNP $ CD CD NNP , VBD VBN TO CD IN NNP IN NNP ."
232,"NNP NNP DT NNP NNP . NNP NNP NNP IN DT NNP POS NNP NNP NNP IN NNP POS NNP NNP NNP IN NNP , CD , VBD , NNS NNP : NNP DT NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD -NONE- CD CD NN NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD -NONE- CD CD NN NNP NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD NNP NNP NNP NNP NNP CD CD CD CD"
233,"NNP NNP NNP DT CD TO NNP NNP NNP . NNP NNP NNP NNP NNP NNP NNP MD NNP NNP POS NNP NNP IN DT NNP IN NNP IN NNP . NNP VBZ VBN RB TO VB NNP DT NNP NN WDT VBD PRP RP IN DT JJ NN IN DT NN CC VBZ VBG IN NNP NNP NNP NNP . NNP NNP VBZ VBN IN DT NNP PRP VBD IN JJ NNP POS NN IN NNP CC NNP PRP$ NN IN DT NNP RB IN NNP NNP . DT NNP VBP PRP$ NNS NN IN DT NNP NN VBD TO VB PRP$ JJ NN IN DT CD NN NN CC RB VBP TO NN IN DT NN CC NNP NNP NNP IN DT NNP NNP IN PRP$ JJ NN IN NNP NNP . DT NNP RB VBP DT NNS TO VB DT JJ NN TO DT NNP NNP CC DT JJ NNP IN NNP NNP MD RB VB IN DT NN IN NNP CD JJ NN IN NNP . NNP MD VB RP IN DT JJ NN IN DT NN IN NNP NNP NNP NNP , DT NN WP VBD VBD TO VB IN DT NNP NNP IN DT NN NNP NNP IN NNP NNP . NNP NNP VBZ DT JJ NN IN DT NN CC VBZ VBD DT NN IN PRP RB IN PRP RB VBD RB IN CD , NNP VBD NNP , RB JJ TO VB VBG PRP$ JJ NN NNP . IN NNP , NNP VB VBN DT CD NNS IN NNP , NNP , NNP CC NNP , CC NNP NNP NNS IN DT NN IN RB CD NNS DT NN . NNP NNS NNP DT NNP POS NNP NNS CC PRP RB VBP VB NNP VBG NNP NNP NNP NNP CC NNP NNP NNP NNP , NNS DT NNP NNP NNP NNP CC NNP NNP . NNPS : NNP CD CD NNP NNP NNP NNP NNP NNP : CD NNP NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NN NNP NNP NNP NNP : CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP : CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP NNP , CD CD NNP NNP NNP NNP NNP . NNP CD CD CD NNP NN : CD NNP NNP NNP , CD CD NNP NNP , CD CD NNP NNP NNP NNP NNP , CD CD NNP NNP : CD CD NNP NN , CD NN NNP NNP : CD NNP NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD : NNP NNP , CD CD NNP NNP , CD CD NNP NNP , CD CD NNP NNP ."
234,"NNP NNP DT NNP JJ JJ NN NNS . NNP NNP VBG JJ NN NNS IN DT NNP JJ IN DT NNP NNP NNP NNP IN NNP NNP NNP NNP IN NNP NNP : CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNPS CD , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNPS NNP NNP NNP NNP NNP CD , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD , NNP NNP NNP NNP , NNP NNP CD CD , NNP NNP CD CD , NNP NNP CD CD , NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP CD CD , NNP NNP CD NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNPS NNP NNP NNP CD CD , NNP NNP CD CD , NNP NNP CD CD , NNP CD CD CD"
235,"NNP NNP DT NNP NNS VBD TO NNP NNP . NNP NNP NNP NNP NNP NNP VBD RP CD NNP NNS IN NNP IN PRP$ NNP TO VB NNP JJ NN IN DT NN NNP NNP . NNP NNP NNP CC NNP NNP NNP IN NNP NNP CC NNP NNP NNP IN NNP NNP VBP DT NNP IN DT NNP NNP CD NNP IN NNP IN NNP CD . NNP VBD PRP VBD VBN PRP IN IN PRP$ JJ NN IN DT JJ NNP IN WDT JJ VBZ VBP JJ CC NNP NNP JJ . NNP PRP VBP PRP VBZ NNP TO VB PRP DT NN , NNP PRP VBD NNS . NNP NNP NNP NNP , WP -NONE- CD IN PRP$ NNS POS NNP NN IN DT NNP NNP , VBP RB CD NNS IN DT NNP . NNP NNP NNP NNP , WP -NONE- VBD IN NNP TO NNP NNP NNP , VBZ VBN IN IN CD NNP NNP . NNP : NNP NNP NNP NNP , NNP NNP . NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP . NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP . NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP . NNP"
236,"NNP NNP DT JJ NNP NNS . NNP -NONE- NNP NNP NNP IN NNP NNP NNP NNP , NNP NNP NNP IN NNP . NNP CD NNP CD NNP CD NNP NNP -NONE-"
237,"NNP NNP DT NNP NNP DT NNP NN . NNP NNP NNP NNP NNP NNP NNP NNP DT NN TO VB VBN WRB PRP VBP NNP NNP IN CD NNP IN DT VBG NNP NNP NNP NNP NN IN NNP . NNP , NNP IN NNP IN NNP , VBD JJ IN CD TO VB DT JJ NN IN NN IN NNP . NNP , WP -NONE- DT NN NN IN DT NNP NNP NNP , NNP NNP NNP POS NNP IN NNP DT RP IN CD NNS TO NNP TO VB DT NN IN CD NNP JJ NNP . NNP NNP NNP NNP PRP$ NN TO DT JJ NN IN DT VBN NN IN CD NNS TO DT NNP IN DT NNP NNP . NNP NNP NNP VBD TO DT NN IN DT NN IN CD IN CD CC VBD CD VBP IN DT NNP NNP VBN NNP NNS . PRP$ JJ NNP NN IN NNP NNP NNP NNP , WP NNP NNP , VBD IN IN CD NNS . VBP VBD IN IN NN IN PRP$ JJ NN IN DT NN IN NNP DT JJ NN TO NNP NNP IN NNP . NNP NNP NNP NN NNP NN VBZ NNP IN NNP POS NNP IN NNP . PRP NNP NNP NNP VBD VBN NNP NNP NNP NNP IN NNP NNP NNP VBD NNP IN DT NNP POS NNP NNP . DT NNP NN VBD RB VBN IN DT NNP , NNP NNP DT NNP NNP NNP IN PRP VBZ TO DT NNP . PRP VBD VBN TO NNP NNP NNP NNP TO VB DT NN RB IN DT VBN NNS IN DT NN IN DT NNP NNP . NNP VBD VBN TO NNP IN DT NN IN JJS IN PRP$ NN IN NN PRP IN PRP VBZ RB TO PRP$ NN TO VB NNP VBD IN . NNP , WP -NONE- IN NNP NNP DT NN , VBP DT JJ NN VBG IN DT NNP NNP NNP ."
238,"NNP NNP DT NNP NNP NNP NNP NNP NNP NNP . NNP NNP NNP IN DT NNP NNP VBD NNP NN IN NNP CC NNP NNP IN NNP : NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP VBD RP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CC NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP VBD RP CD NNP NNP RB IN CD NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP IN NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP . NNP : NNP NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP . NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP RB IN CD NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP RB IN CD NNP NNP NNP NNP NNP NNP CD NNP NNP IN CD NNP , NNP NNP NNP NNP NNP IN NNP : NNP NNP NNP NNP NNP . VBD RB VB : NNP NNP , NNP NNP , NNP NNP , NNP NNP . NNP : NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP . NNP : NNP VBD IN CD NNP ."
239,NNP NNP DT NNP JJ NNP NNP IN CD NNP . NNP NNP NNP NNP NNP NNP IN CD NNP IN DT NN NN VBN NNP NN IN DT NNP NNP NN IN NNP . NNS : NNP NNP NNP DT RP IN NNP NNP NNP NNP NNP NNPS NNP : NNP NNP IN NNP NNP NNP NNP NNP CD RB IN NNP .
240,NNP NNP DT NNP NNP VBZ DT RP IN NNP NNP NNP NNP . NNP NNP NNP NNP VBD DT RP IN NNP IN NNP NNP IN DT NNP NNP VBD NNP NN IN NNP IN NNP .
241,"NNP NNP DT NN NNP NN . NNP , NNP NNP NN IN DT JJ NN IN DT NN NNP NNP NN IN NNP CC NNP IN NNP NNP IN NNP : NNP NNP IN CD NNP NNP NNP NNP RB IN , NNP NNP NNP RB IN , NNP NNP NNP NNP NNP NNP ."
242,"NNP NNP DT NNP NNP RBR NNP NNP NNP . NNP NNP NNP NNP NNP NNP NNP VBD DT VBN TO PRP$ NNP NNP , IN RB VBG NN IN NNP , WRB PRP VBD VBN -NONE- IN DT NNP VBD NNP NN IN NNP IN NNP . NNP , WP -NONE- DT NN VBZ IN PRP$ JJ NN NN IN DT JJ NN IN NNP NNP NNP NNP , NNP CD TO NNP DT NN IN JJ NN IN DT NN . DT NNP NNP NNP VBZ IN NN IN PRP$ JJ NN IN DT NN IN NNP DT NN IN NNP NNP NNP NNP NNP TO NNP NNP IN NNP . NNP NNP VBD VBN IN CD IN CD NNP WRB NN VBD CD IN DT NNP NNP NNP IN NNP NNP NNP VBD DT NNP CC NN TO VB . NNP POS NNP CD NNS IN VBZ RB VBN DT IN DT JJ NN IN PRP . IN PRP VBZ TO DT NNP PRP VBD NNP IN NNP NNP IN NNS IN DT NNP . IN JJ NNP IN PRP$ NNP , DT NN NN IN IN DT NN IN NNP NNP IN PRP . NNP NN NNP NN IN NNP NNP IN NNP POS NNP IN NNP NNP NNP NNP NNP IN DT NNP NNP NNP TO VB IN PRP$ NNP IN DT JJ NN IN NNP . MD VBD RB VB WP -NONE- DT NNP MD VB . NNP , WP -NONE- DT NN IN DT JJS NN IN NN CC NNP NNP , VBD JJ IN NNP POS NN IN DT NN CC NN IN DT NN VBD VBN TO DT NNP NNP . NNP VBD IN TO VB DT NN IN DT NNP NNP NN IN NNP VBZ TO VB DT NN NN IN DT NNP NN IN NNP VBD IN DT NNP . NNP VBZ RB TO CD DT NN IN NNP NNP VBZ IN CD CD NNS IN . DT NNP NNP CC NNP NN NN VBP VBN IN DT NN , VBG IN NNS IN DT CD NNS VBP RB VBN NNP NNP . NNP , WP -NONE- JJ NN , VBP DT JJ NN IN DT NNP NNP NNP NNP ."
243,"NNP NNP DT NNP NNP TO VB IN JJ DT NNP . NNP NNP NNP NNP NNP NNP NNP NNP TO VB IN VBG DT NN IN DT JJ NN IN DT NN NN VBN NNP NN IN NNP IN DT NNP NNP NN IN CD . NNS : NNP NNP NNP NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP NNP NNP . NNP NNP NNP NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NN ."
244,NNP NNP DT NN NNP NNP NNP . NNP NNP NNS IN CD IN DT NN NNP IN DT NNP NNP NNP NNP NNP IN NNP : NNS POS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP IN NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP POS NNP NNP DT NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP . NNP NNP IN NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP .
245,"NNP NNP DT NNP NNS VBG NNP NNP NNPS POS NNP . NNP NNP NNP IN DT JJ NNP IN DT NNP NNP NNPS POS NNP JJ IN DT JJ NN IN NNP : NNP NNS NNP NNP NNP CD NNP NNP NNP NNP -NONE- NNP NNP NNP NNP NNP : NNP NNP CD , CD NN , NNP NNP CD , CD NNS VBN NNP IN NNP ."
246,"NNP NNP NNP NNP NNP NNP IN NNP POS NNP . NNP NNP NNP NNP IN NNP NNP NNP NNPS IN NNP VBD IN NNP NNP NNP IN CD , CD , CD , NNP IN , NNP IN , NNPS NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD CD CD VBD CD NNP CD CD CD CD NNPS NNPS NNP CD CD CD NNP NNP CD CD CD CD CD NNP CD CD CD CD CD CD NNP NNP NNP NNP CD CD CD CD CD CD NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD CD CD CD CD NNP CD CD CD NNP NNP CD NNP NNP CD CD CD CD CD CD NNP CD CD CD NNP NNP NNP NNP NNP CD CD CD NNP NNP CD NNP NNP CD CD CD CD CD CD NNP NNP CD CD CD CD NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD CD NNP NNP NNP NNP CD CD CD NNP CD NNP NNP CD CD CD NNS NNP NNP NNP NNP CD CD -NONE- NNP NNP CD NNP CD CD -NONE- NNP VBD CD NNP CD CD CD NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD CD NNP CD NNP NNP CD CD CD NNP CD CD NNP CD CD CD NNP NNP NNP NNP NNP CD CD CD CD CD CD NNP CD CD CD CD CD NNP CD NNP CD CD CD CD CD CD CD CD CD CD NN NNP CD NNP , NNP CD NNP IN NNP NNP IN NNP NNP NNP IN NNP NNP IN NNP NNP IN NNP NNP NNP IN NNP NNP IN NNP"
247,NNP NNP NNP NNP NNP NNP POS NNS . NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP IN NNP TO NNP CC NNP NNP NNP IN JJ NNP IN NNP NNP TO NNP NNP . NNP NNP IN NNP NNP NNP NNP IN NNP NNP NNP NN IN NNP NNP : NNP NNP NNP CD NNP NNP NNP NNP CD NNP NNP CD NNP CD CD CD NNP NNP -NONE- NNP NNP CD NNP NNP CD
248,"NNP NNP NNP NNP NNP NNP TO NNP IN NNP NNP . -NONE- VBZ DT NNP -NONE- NNP VBD DT NNP IN NNP CC JJ NN POS NNP NNP NNP RB TO CD IN DT NNP NNP NNP IN DT NNP IN NNP NNP . NNP NNP VBD IN CD NNP CC CD NNP CC NNP NNP VBD DT NNP CD NNP IN DT NN IN DT NNP VBD TO NNP , DT JJ NN IN DT NNP , WP -NONE- IN DT JJ NN IN CD NNP . NNP NNP , VBG IN DT NNP NNP NNP , VBD NNP IN NNP NNP CC DT NNP IN DT DT NNP , WP VBD PRP$ JJ NN NN IN DT NN . VBP JJ IN NNP IN NNP NNP CC NNP . DT NNP VBD VBN IN DT NN IN DT JJ CD NNP . NNP , WDT VBD IN DT NNP NNP NNP IN DT NNP NNP CC NNP NNP , VBD IN DT NN IN DT NNP NNP NNP CC RB NNP NNP . DT NN IN NNP VBD DT NNP NNP NNP NNP NNP NNP NNP TO NNP DT NNP NNP NNP NNP . DT NNP VBD IN DT NNP IN NNP NNP NNP NNP NNP NNP , NNP NNP NNP CC NNP NNP NNP . NNP VBD CD NNP , VBG DT NNP NNP VBZ IN DT JJ NN CC DT VBN NN RB IN DT JJ NN . NNP VBD PRP$ JJ JJ NN IN NNP , WP VBZ DT NNP NN . NNP VBD DT JJ NN NN IN DT JJ NN CC VBD RB VB . NNP NNP NNP , DT CD NNP NN IN DT NNP NNP , VBD PRP$ NNP NN CC VBD NNP IN NNP NNP , VBG DT NNP NNP NN TO CD NNP IN DT JJ NN . DT JJ NN NN IN NNP POS NNP NNP VBD RP NNP POS JJ NN IN VBN NN IN VBZ DT NNP JJ NN IN DT NN CC DT NN VBD IN . NNP NNP NNP NNP VBD NNP IN NNP NNP IN PRP VBD NNP . NNP NNP , WP -NONE- DT NNP IN NNP , VBD DT NN IN VBG VBG TO DT NNP IN CD NNP NNP IN CD VBZ ."
249,"NNP NNP NNP DT NNP IN NNP POS NNP . NNP NNP NNP NNP IN NNP NNP NNP NNPS IN NNP VBD IN NNP NNP NNP IN CD , VBD , NN , NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD NNP NNP NNP NNP CD CD NNP CD NNP CD CD NNP CD NNP CD CD NNP CD NNP CD CD NNP CD NNP NNP CD CD NNP CD NNP CD CD CD NNP CD NNP NNP NNP NNP NNP NNP NNP NNP CD CD NNP CD NNP CD CD VBN CD NNP CD CD NNP CD NNP CD CD NNP CD NNP CD CD NNP CD NNP CD CD NNP CD NNP CD CD NNP CD NNP NNP CD CD NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD NNP CD CD CD CD NNP CD NNP CD CD NNP CD NNP NNP CD CD NNP CD NNP NNP CD CD NNP CD NNP NNP NNP CD CD NNP CD NNP CD CD NNP CD NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP CD CD NNP CD NNP CD CD NNP CD NNP NNP NNP CD CD NNP CD JJ NN CD CD NNP CD CD CD CD NNP CD CD CD CD NNP CD NNP , NNP CD NNP NNP IN NNP NNP IN NNP NNP NNP IN NNP NNP IN NNP NNP IN NNP NNP NNP IN NNP NNP IN NNP NNP IN NNP NNP NNP IN NNP NNP"
